request_id,phase,dispatch_group,dispatch_group_size,session_id,turn_id,prompt_tokens,reused_prefix_tokens_est,appended_tokens_est,reuse_ratio_est,expected_external_hit,max_tokens,source_dataset,source_row_index,source_row_id,source_row_name,source_num_steps,source_total_tokens,submit_ts_unix_ms,response_finish_ts_unix_ms,post_metrics_ts_unix_ms,elapsed_ms,group_submit_ts_unix_ms,group_response_finish_ts_unix_ms,group_post_metrics_ts_unix_ms,group_elapsed_ms,response_id,usage_prompt_tokens,usage_completion_tokens,http_status,error,metrics_error,lmcache_requested_tokens,lmcache_hit_tokens,lmcache_vllm_hit_tokens,lmcache_remote_read_bytes,lmcache_remote_write_bytes,lmcache_remote_read_requests,lmcache_remote_write_requests,lmcache_hit_ratio,lmcache_remote_read_GiB,lmcache_remote_write_GiB,group_lmcache_requested_tokens,group_lmcache_hit_tokens,group_lmcache_vllm_hit_tokens,group_lmcache_remote_read_bytes,group_lmcache_remote_write_bytes,group_lmcache_remote_read_requests,group_lmcache_remote_write_requests,group_lmcache_hit_ratio,group_lmcache_remote_read_GiB,group_lmcache_remote_write_GiB,metrics_attribution_scope
tb_session_11_turn_004_reuse,reuse,reuse_round_004,12,tb_session_11,4,25600,25344,256,0.99,1,16,yoonholee/terminalbench-trajectories,1228,break-filter-js-from-html,break-filter-js-from-html,244,37106,1775016726555,1775016732198,1775016733426,5643,1775016726541,1775016732198,1775016733426,5657,cmpl-ae8976d4ab628946,25600,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_00_turn_005_reuse,reuse,reuse_round_005,12,tb_session_00,5,25856,25600,256,0.9900990099009901,1,16,yoonholee/terminalbench-trajectories,928,e2efa762-2993-4757-93cf-95438881fe2a,bn-fit-modify,86,54155,1775016733450,1775016739063,1775016740353,5613,1775016733449,1775016739128,1775016740353,5679,cmpl-b0a691ee970a608f,25856,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,354560,379648,0,52281999360,641728512,14,17,1.0707581227436822,48.69140625,0.59765625,dispatch_group
tb_session_01_turn_005_reuse,reuse,reuse_round_005,12,tb_session_01,5,25856,25600,256,0.9900990099009901,1,16,yoonholee/terminalbench-trajectories,275,1b7f4d3c-01fe-4cb7-bdcf-647d5e9d0fe2,adaptive-rejection-sampler,149,47406,1775016733451,1775016739104,1775016740353,5653,1775016733449,1775016739128,1775016740353,5679,cmpl-9da1fdf7dec028d5,25856,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,354560,379648,0,52281999360,641728512,14,17,1.0707581227436822,48.69140625,0.59765625,dispatch_group
tb_session_02_turn_005_reuse,reuse,reuse_round_005,12,tb_session_02,5,25856,25600,256,0.9900990099009901,1,16,yoonholee/terminalbench-trajectories,534,926cd05d-a646-4d89-a419-00d3e0e47813,adaptive-rejection-sampler,48,47396,1775016733452,1775016739104,1775016740353,5652,1775016733449,1775016739128,1775016740353,5679,cmpl-8595567787b3717d,25856,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,354560,379648,0,52281999360,641728512,14,17,1.0707581227436822,48.69140625,0.59765625,dispatch_group
tb_session_03_turn_005_reuse,reuse,reuse_round_005,12,tb_session_03,5,25856,25600,256,0.9900990099009901,1,16,yoonholee/terminalbench-trajectories,925,66a2bc88-1106-47ae-83c4-08a16b336328,bn-fit-modify,60,45527,1775016733454,1775016739104,1775016740353,5650,1775016733449,1775016739128,1775016740353,5679,cmpl-a65d3bee7ad36815,25856,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,354560,379648,0,52281999360,641728512,14,17,1.0707581227436822,48.69140625,0.59765625,dispatch_group
tb_session_04_turn_005_reuse,reuse,reuse_round_005,12,tb_session_04,5,25856,25600,256,0.9900990099009901,1,16,yoonholee/terminalbench-trajectories,277,a5c20ce4-9531-4659-9b87-db43caf205d2,adaptive-rejection-sampler,147,44694,1775016733455,1775016739104,1775016740353,5649,1775016733449,1775016739128,1775016740353,5679,cmpl-9e47690ac2cfcca5,25856,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,354560,379648,0,52281999360,641728512,14,17,1.0707581227436822,48.69140625,0.59765625,dispatch_group
tb_session_05_turn_005_reuse,reuse,reuse_round_005,12,tb_session_05,5,25856,25600,256,0.9900990099009901,1,16,yoonholee/terminalbench-trajectories,385,39b4dc94-ce41-4dac-af99-4abd0404f602,adaptive-rejection-sampler,71,44527,1775016733456,1775016739104,1775016740353,5648,1775016733449,1775016739128,1775016740353,5679,cmpl-8e8186853629cede,25856,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,354560,379648,0,52281999360,641728512,14,17,1.0707581227436822,48.69140625,0.59765625,dispatch_group
tb_session_06_turn_005_reuse,reuse,reuse_round_005,12,tb_session_06,5,25856,25600,256,0.9900990099009901,1,16,yoonholee/terminalbench-trajectories,375,57212867-f8b4-4520-a0c4-eb5de38684dc,adaptive-rejection-sampler,60,39329,1775016733458,1775016739104,1775016740353,5646,1775016733449,1775016739128,1775016740353,5679,cmpl-97841304a8c7d409,25856,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,354560,379648,0,52281999360,641728512,14,17,1.0707581227436822,48.69140625,0.59765625,dispatch_group
tb_session_07_turn_005_reuse,reuse,reuse_round_005,12,tb_session_07,5,25856,25600,256,0.9900990099009901,1,16,yoonholee/terminalbench-trajectories,1377,break-filter-js-from-html,break-filter-js-from-html,191,38246,1775016733459,1775016739128,1775016740353,5669,1775016733449,1775016739128,1775016740353,5679,cmpl-ad6a7ce7f5d5f8d8,25856,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,354560,379648,0,52281999360,641728512,14,17,1.0707581227436822,48.69140625,0.59765625,dispatch_group
tb_session_08_turn_005_reuse,reuse,reuse_round_005,12,tb_session_08,5,25856,25600,256,0.9900990099009901,1,16,yoonholee/terminalbench-trajectories,551,90dc81c5-88cf-4807-a8d2-17618d3c32ab,adaptive-rejection-sampler,14,37374,1775016733460,1775016739128,1775016740353,5668,1775016733449,1775016739128,1775016740353,5679,cmpl-a245fcc1c0d81c5a,25856,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,354560,379648,0,52281999360,641728512,14,17,1.0707581227436822,48.69140625,0.59765625,dispatch_group
tb_session_09_turn_005_reuse,reuse,reuse_round_005,12,tb_session_09,5,25856,25600,256,0.9900990099009901,1,16,yoonholee/terminalbench-trajectories,1144,904fe0df-1584-4e69-8b23-0faa3a541029,bn-fit-modify,202,37341,1775016733461,1775016739128,1775016740353,5667,1775016733449,1775016739128,1775016740353,5679,cmpl-943151ece0711b71,25856,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,354560,379648,0,52281999360,641728512,14,17,1.0707581227436822,48.69140625,0.59765625,dispatch_group
tb_session_10_turn_005_reuse,reuse,reuse_round_005,12,tb_session_10,5,25856,25600,256,0.9900990099009901,1,16,yoonholee/terminalbench-trajectories,371,1b94c3ff-aba7-4e82-8c07-a02e0cb0cf96,adaptive-rejection-sampler,78,37211,1775016733462,1775016739127,1775016740353,5665,1775016733449,1775016739128,1775016740353,5679,cmpl-8cbf657727c34e99,25856,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,354560,379648,0,52281999360,641728512,14,17,1.0707581227436822,48.69140625,0.59765625,dispatch_group
tb_session_11_turn_005_reuse,reuse,reuse_round_005,12,tb_session_11,5,25856,25600,256,0.9900990099009901,1,16,yoonholee/terminalbench-trajectories,1228,break-filter-js-from-html,break-filter-js-from-html,244,37106,1775016733464,1775016739128,1775016740353,5664,1775016733449,1775016739128,1775016740353,5679,cmpl-b76cc8435e9a816c,25856,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,354560,379648,0,52281999360,641728512,14,17,1.0707581227436822,48.69140625,0.59765625,dispatch_group
tb_session_01_turn_000_seed,seed,seed_tb_session_01,1,tb_session_01,0,24576,0,24576,0.0,0,16,yoonholee/terminalbench-trajectories,275,1b7f4d3c-01fe-4cb7-bdcf-647d5e9d0fe2,adaptive-rejection-sampler,149,47406,1775016740376,1775016741031,1775016742252,655,1775016740375,1775016741031,1775016742252,656,cmpl-ab5d5c4b048fea0c,24576,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_02_turn_000_seed,seed,seed_tb_session_02,1,tb_session_02,0,24576,0,24576,0.0,0,16,yoonholee/terminalbench-trajectories,534,926cd05d-a646-4d89-a419-00d3e0e47813,adaptive-rejection-sampler,48,47396,1775016742275,1775016742894,1775016744118,619,1775016742275,1775016742894,1775016744118,619,cmpl-aa15dffa511fa502,24576,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_03_turn_000_seed,seed,seed_tb_session_03,1,tb_session_03,0,24576,0,24576,0.0,0,16,yoonholee/terminalbench-trajectories,925,66a2bc88-1106-47ae-83c4-08a16b336328,bn-fit-modify,60,45527,1775016744141,1775016744762,1775016745987,621,1775016744141,1775016744762,1775016745987,621,cmpl-9a634b199964020e,24576,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,330496,330496,0,48733618176,415236096,13,11,1.0,45.38671875,0.38671875,dispatch_group
tb_session_04_turn_000_seed,seed,seed_tb_session_04,1,tb_session_04,0,24576,0,24576,0.0,0,16,yoonholee/terminalbench-trajectories,277,a5c20ce4-9531-4659-9b87-db43caf205d2,adaptive-rejection-sampler,147,44694,1775016746011,1775016746629,1775016747854,618,1775016746011,1775016746629,1775016747854,618,cmpl-ad44e623e2ce5f2b,24576,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_05_turn_000_seed,seed,seed_tb_session_05,1,tb_session_05,0,24576,0,24576,0.0,0,16,yoonholee/terminalbench-trajectories,385,39b4dc94-ce41-4dac-af99-4abd0404f602,adaptive-rejection-sampler,71,44527,1775016747877,1775016748495,1775016749720,618,1775016747877,1775016748495,1775016749720,618,cmpl-b860cef23d815be8,24576,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_06_turn_000_seed,seed,seed_tb_session_06,1,tb_session_06,0,24576,0,24576,0.0,0,16,yoonholee/terminalbench-trajectories,375,57212867-f8b4-4520-a0c4-eb5de38684dc,adaptive-rejection-sampler,60,39329,1775016749744,1775016750376,1775016751601,632,1775016749743,1775016750376,1775016751601,633,cmpl-bb671d0d4f4a10f9,24576,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_07_turn_000_seed,seed,seed_tb_session_07,1,tb_session_07,0,24576,0,24576,0.0,0,16,yoonholee/terminalbench-trajectories,1377,break-filter-js-from-html,break-filter-js-from-html,191,38246,1775016751624,1775016752242,1775016753466,618,1775016751624,1775016752242,1775016753466,618,cmpl-9258b3fc5c95663a,24576,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_08_turn_000_seed,seed,seed_tb_session_08,1,tb_session_08,0,24576,0,24576,0.0,0,16,yoonholee/terminalbench-trajectories,551,90dc81c5-88cf-4807-a8d2-17618d3c32ab,adaptive-rejection-sampler,14,37374,1775016753490,1775016754107,1775016755332,617,1775016753490,1775016754107,1775016755332,617,cmpl-9dd3e5dc5ca8c944,24576,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,147456,147456,0,21743271936,0,6,0,1.0,20.25,0.0,dispatch_group
tb_session_09_turn_000_seed,seed,seed_tb_session_09,1,tb_session_09,0,24576,0,24576,0.0,0,16,yoonholee/terminalbench-trajectories,1144,904fe0df-1584-4e69-8b23-0faa3a541029,bn-fit-modify,202,37341,1775016755355,1775016755972,1775016757196,617,1775016755354,1775016755972,1775016757196,618,cmpl-90ebe657af21d963,24576,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_10_turn_000_seed,seed,seed_tb_session_10,1,tb_session_10,0,24576,0,24576,0.0,0,16,yoonholee/terminalbench-trajectories,371,1b94c3ff-aba7-4e82-8c07-a02e0cb0cf96,adaptive-rejection-sampler,78,37211,1775016757220,1775016757852,1775016759077,632,1775016757220,1775016757852,1775016759077,632,cmpl-9164382a902d1908,24576,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
tb_session_11_turn_000_seed,seed,seed_tb_session_11,1,tb_session_11,0,24576,0,24576,0.0,0,16,yoonholee/terminalbench-trajectories,1228,break-filter-js-from-html,break-filter-js-from-html,244,37106,1775016759100,1775016759715,1775016760939,615,1775016759100,1775016759715,1775016760939,615,cmpl-9cb22974f7fca19c,24576,16,200,,,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,dispatch_group
